year,round,from_country,to_country,televote_rank,jury_rank,juror_A,juror_B,juror_C,juror_D,juror_E,juror_F,juror_G
2016,final,Slovenia,Malta,24,24,19,21,23,23,14,,
2016,final,Slovenia,Netherlands,16,10,7,12,13,9,18,,
2016,final,Slovenia,Poland,7,19,25,20,25,2,20,,
2016,final,Slovenia,Russia,2,17,24,16,19,1,17,,
2016,final,Slovenia,Serbia,1,6,6,9,8,12,12,,
2016,final,Slovenia,Spain,18,18,13,11,20,24,23,,
2016,final,Slovenia,Sweden,6,15,10,10,11,15,21,,
2016,final,Slovenia,Ukraine,4,1,1,6,1,3,3,,
2016,final,Slovenia,United Kingdom,22,21,17,22,17,20,22,,
2016,final,Spain,Armenia,5,1,1,1,1,2,2,,
2016,final,Spain,Australia,7,3,4,6,11,3,3,,
2016,final,Spain,Austria,9,22,14,24,24,14,25,,
2016,final,Spain,Azerbaijan,22,9,6,13,22,5,12,,
2016,final,Spain,Belgium,11,15,5,22,6,21,18,,
2016,final,Spain,Bulgaria,1,12,16,8,12,10,21,,
2016,final,Spain,Croatia,24,17,13,18,19,13,16,,
2016,final,Spain,Cyprus,14,19,24,12,20,8,17,,
2016,final,Spain,Czechia,23,11,19,11,17,4,13,,
2016,final,Spain,France,2,4,3,3,3,12,11,,
2016,final,Spain,Georgia,20,24,25,25,7,25,23,,
2016,final,Spain,Germany,17,23,20,21,21,22,20,,
2016,final,Spain,Hungary,16,2,2,4,10,7,1,,
2016,final,Spain,Israel,19,10,11,10,18,17,4,,
2016,final,Spain,Italy,8,6,7,9,9,6,10,,
2016,final,Spain,Latvia,18,13,12,15,8,19,14,,
2016,final,Spain,Lithuania,12,21,15,17,25,9,24,,
2016,final,Spain,Malta,21,5,9,5,5,11,9,,
2016,final,Spain,Netherlands,13,8,10,2,2,18,15,,
2016,final,Spain,Poland,6,25,21,19,23,23,22,,
2016,final,Spain,Russia,3,7,8,14,14,1,6,,
2016,final,Spain,Serbia,25,18,22,20,16,15,8,,
2016,final,Spain,Sweden,10,14,17,23,4,20,5,,
2016,final,Spain,Ukraine,4,20,18,16,13,16,19,,
2016,final,Spain,United Kingdom,15,16,23,7,15,24,7,,
2016,final,Sweden,Armenia,12,7,6,3,11,11,9,,
2016,final,Sweden,Australia,1,1,1,5,1,1,1,,
2016,final,Sweden,Austria,6,14,21,21,10,9,5,,
2016,final,Sweden,Azerbaijan,24,2,4,1,12,6,2,,
2016,final,Sweden,Belgium,13,11,9,13,9,16,10,,
2016,final,Sweden,Bulgaria,7,13,14,7,19,4,17,,
2016,final,Sweden,Croatia,22,12,18,15,8,7,11,,
2016,final,Sweden,Cyprus,14,21,13,22,24,12,23,,
2016,final,Sweden,Czechia,25,8,11,8,6,18,7,,
2016,final,Sweden,France,8,3,5,9,2,10,3,,
2016,final,Sweden,Georgia,20,24,22,17,23,24,24,,
2016,final,Sweden,Germany,21,23,23,25,20,20,16,,
2016,final,Sweden,Hungary,17,18,17,14,18,19,18,,
2016,final,Sweden,Israel,15,15,10,16,21,5,19,,
2016,final,Sweden,Italy,16,20,24,23,17,15,13,,
2016,final,Sweden,Latvia,11,17,16,12,14,17,25,,
2016,final,Sweden,Lithuania,5,9,7,18,13,2,12,,
2016,final,Sweden,Malta,23,4,3,4,4,14,8,,
2016,final,Sweden,Netherlands,9,6,12,10,5,3,6,,
2016,final,Sweden,Poland,2,25,25,24,25,21,20,,
2016,final,Sweden,Russia,3,5,8,6,7,8,4,,
2016,final,Sweden,Serbia,18,22,19,20,16,22,22,,
2016,final,Sweden,Spain,10,10,2,2,15,23,14,,
2016,final,Sweden,Ukraine,4,16,20,19,3,13,21,,
2016,final,Sweden,United Kingdom,19,19,15,11,22,25,15,,
2016,final,Switzerland,Armenia,17,19,19,8,25,22,14,,
2016,final,Switzerland,Australia,10,1,2,2,3,6,1,,
2016,final,Switzerland,Austria,2,7,15,5,24,1,2,,
2016,final,Switzerland,Azerbaijan,25,20,23,21,9,19,19,,
2016,final,Switzerland,Belgium,14,2,1,3,5,7,5,,
2016,final,Switzerland,Bulgaria,13,10,9,20,1,13,17,,
2016,final,Switzerland,Croatia,15,26,16,26,22,23,26,,
2016,final,Switzerland,Cyprus,19,24,22,25,15,25,20,,
2016,final,Switzerland,Czechia,24,16,12,18,8,21,21,,
2016,final,Switzerland,France,8,18,17,11,16,17,22,,
2016,final,Switzerland,Georgia,23,23,6,16,26,26,24,,
2016,final,Switzerland,Germany,3,15,14,23,6,15,18,,
2016,final,Switzerland,Hungary,16,22,25,22,11,14,25,,
2016,final,Switzerland,Israel,21,3,10,4,2,4,6,,
2016,final,Switzerland,Italy,4,9,3,19,20,3,9,,
2016,final,Switzerland,Latvia,20,8,4,7,7,20,10,,
2016,final,Switzerland,Lithuania,18,4,11,9,4,2,4,,
2016,final,Switzerland,Malta,26,21,21,17,23,16,15,,
2016,final,Switzerland,Netherlands,12,6,13,6,10,5,11,,
2016,final,Switzerland,Poland,6,25,24,24,13,24,23,,
2016,final,Switzerland,Russia,5,17,26,13,21,8,12,,
2016,final,Switzerland,Serbia,1,13,7,10,14,18,16,,
2016,final,Switzerland,Spain,9,14,20,15,17,11,8,,
2016,final,Switzerland,Sweden,11,11,18,12,12,12,7,,
2016,final,Switzerland,Ukraine,7,5,5,1,18,10,3,,
2016,final,Switzerland,United Kingdom,22,12,8,14,19,9,13,,
2016,final,Ukraine,Armenia,4,15,7,20,17,21,13,,
2016,final,Ukraine,Australia,7,6,8,6,2,11,7,,
2016,final,Ukraine,Austria,12,19,15,19,16,19,19,,
2016,final,Ukraine,Azerbaijan,2,4,3,4,11,4,2,,
2016,final,Ukraine,Belgium,18,2,1,3,1,1,5,,
2016,final,Ukraine,Bulgaria,9,10,10,9,5,15,12,,
2016,final,Ukraine,Croatia,24,23,17,22,22,18,25,,
2016,final,Ukraine,Cyprus,11,25,25,25,25,25,23,,
2016,final,Ukraine,Czechia,21,14,14,15,18,12,15,,
2016,final,Ukraine,France,14,13,22,11,10,13,14,,
2016,final,Ukraine,Georgia,5,8,11,8,15,5,8,,
2016,final,Ukraine,Germany,20,24,23,24,24,23,22,,
2016,final,Ukraine,Hungary,13,9,5,10,6,17,9,,
2016,final,Ukraine,Israel,16,5,6,5,7,3,3,,
2016,final,Ukraine,Italy,17,21,21,23,21,16,20,,
2016,final,Ukraine,Latvia,6,3,4,2,4,6,4,,
2016,final,Ukraine,Lithuania,8,1,2,1,3,2,1,,
2016,final,Ukraine,Malta,19,20,20,17,19,22,18,,
2016,final,Ukraine,Netherlands,22,12,13,16,14,7,16,,
2016,final,Ukraine,Poland,3,11,16,12,9,9,6,,
2016,final,Ukraine,Russia,1,22,24,21,12,24,21,,
2016,final,Ukraine,Serbia,25,17,18,13,20,14,17,,
2016,final,Ukraine,Spain,15,16,12,14,23,20,11,,
2016,final,Ukraine,Sweden,10,7,9,7,8,8,10,,
2016,final,Ukraine,United Kingdom,23,18,19,18,13,10,24,,
2016,final,United Kingdom,Armenia,18,20,22,24,15,18,7,,
2016,final,United Kingdom,Australia,5,3,6,4,3,12,6,,
2016,final,United Kingdom,Austria,13,17,15,18,23,13,12,,
2016,final,United Kingdom,Azerbaijan,23,25,23,21,25,22,25,,
2016,final,United Kingdom,Belgium,14,11,3,10,14,7,20,,
2016,final,United Kingdom,Bulgaria,3,6,4,3,10,9,21,,
2016,final,United Kingdom,Croatia,25,10,12,5,21,6,10,,
2016,final,United Kingdom,Cyprus,9,4,7,11,1,16,2,,
2016,final,United Kingdom,Czechia,22,19,17,15,12,24,17,,
2016,final,United Kingdom,France,11,5,10,7,6,11,5,,
2016,final,United Kingdom,Georgia,19,1,2,2,2,1,3,,
2016,final,United Kingdom,Germany,21,23,24,23,19,14,19,,
2016,final,United Kingdom,Hungary,16,16,14,20,4,15,23,,
2016,final,United Kingdom,Israel,17,8,5,9,5,19,14,,
2016,final,United Kingdom,Italy,20,22,20,22,13,25,18,,
2016,final,United Kingdom,Latvia,8,15,9,12,22,20,4,,
2016,final,United Kingdom,Lithuania,1,7,8,19,7,3,13,,
2016,final,United Kingdom,Malta,15,12,13,17,18,4,8,,
2016,final,United Kingdom,Netherlands,12,14,19,8,8,17,15,,
2016,final,United Kingdom,Poland,2,18,21,14,16,8,24,,
2016,final,United Kingdom,Russia,4,13,16,13,20,2,11,,
2016,final,United Kingdom,Serbia,24,9,11,6,9,10,16,,
2016,final,United Kingdom,Spain,7,21,18,16,17,21,22,,
2016,final,United Kingdom,Sweden,10,24,25,25,24,23,9,,
2016,final,United Kingdom,Ukraine,6,2,1,1,11,5,1,,
2017,semi-final-1,Albania,Armenia,13,2,5,5,2,7,3,,
2017,semi-final-1,Albania,Australia,10,6,7,9,5,2,12,,
2017,semi-final-1,Albania,Azerbaijan,12,4,2,3,10,6,5,,
2017,semi-final-1,Albania,Belgium,3,8,6,15,1,3,14,,
2017,semi-final-1,Albania,Cyprus,8,13,13,14,9,13,6,,
2017,semi-final-1,Albania,Czechia,16,16,14,16,14,12,15,,
2017,semi-final-1,Albania,Finland,6,12,15,10,7,9,13,,
2017,semi-final-1,Albania,Georgia,17,10,16,8,8,10,4,,
2017,semi-final-1,Albania,Greece,5,3,1,4,11,8,1,,
2017,semi-final-1,Albania,Iceland,7,17,17,12,13,17,17,,
2017,semi-final-1,Albania,Latvia,14,15,12,7,17,16,16,,
2017,semi-final-1,Albania,Moldova,4,1,4,1,6,4,2,,
2017,semi-final-1,Albania,Montenegro,11,11,10,2,16,14,10,,
2017,semi-final-1,Albania,Poland,9,9,3,6,12,11,9,,
2017,semi-final-1,Albania,Portugal,1,5,11,11,3,1,8,,
2017,semi-final-1,Albania,Slovenia,15,14,9,17,15,15,11,,
2017,semi-final-1,Albania,Sweden,2,7,8,13,4,5,7,,
2017,semi-final-1,Armenia,Albania,12,16,16,16,13,16,15,,
2017,semi-final-1,Armenia,Australia,8,10,12,10,14,7,8,,
2017,semi-final-1,Armenia,Azerbaijan,16,17,17,17,17,17,17,,
2017,semi-final-1,Armenia,Belgium,5,13,13,14,7,15,14,,
2017,semi-final-1,Armenia,Cyprus,1,1,1,1,1,1,1,,
2017,semi-final-1,Armenia,Czechia,11,7,5,12,9,9,6,,
2017,semi-final-1,Armenia,Finland,14,12,10,8,12,13,11,,
2017,semi-final-1,Armenia,Georgia,3,5,2,9,5,6,5,,
2017,semi-final-1,Armenia,Greece,6,2,4,2,2,2,2,,
2017,semi-final-1,Armenia,Iceland,13,8,6,7,10,11,10,,
2017,semi-final-1,Armenia,Latvia,17,14,15,13,15,8,13,,
2017,semi-final-1,Armenia,Moldova,2,3,3,3,3,3,3,,
2017,semi-final-1,Armenia,Montenegro,10,15,14,15,16,14,16,,
2017,semi-final-1,Armenia,Poland,9,9,9,6,11,12,9,,
2017,semi-final-1,Armenia,Portugal,4,4,7,5,4,4,4,,
2017,semi-final-1,Armenia,Slovenia,15,11,11,11,8,10,12,,
2017,semi-final-1,Armenia,Sweden,7,6,8,4,6,5,7,,
2017,semi-final-1,Australia,Albania,16,17,17,17,16,17,17,,
2017,semi-final-1,Australia,Armenia,6,6,3,9,3,6,11,,
2017,semi-final-1,Australia,Azerbaijan,10,8,7,10,13,9,4,,
2017,semi-final-1,Australia,Belgium,7,15,14,7,15,10,15,,
2017,semi-final-1,Australia,Cyprus,5,14,11,11,10,13,14,,
2017,semi-final-1,Australia,Czechia,13,7,9,6,1,7,13,,
2017,semi-final-1,Australia,Finland,9,4,4,5,12,3,5,,
2017,semi-final-1,Australia,Georgia,17,12,16,12,6,15,6,,
2017,semi-final-1,Australia,Greece,8,10,10,13,11,4,12,,
2017,semi-final-1,Australia,Iceland,11,9,5,14,9,12,7,,
2017,semi-final-1,Australia,Latvia,12,13,13,8,14,11,10,,
2017,semi-final-1,Australia,Moldova,1,2,1,3,7,2,2,,
2017,semi-final-1,Australia,Montenegro,4,16,15,16,17,16,16,,
2017,semi-final-1,Australia,Poland,15,1,2,1,5,5,1,,
2017,semi-final-1,Australia,Portugal,2,5,8,4,2,8,8,,
2017,semi-final-1,Australia,Slovenia,14,11,12,15,8,14,3,,
2017,semi-final-1,Australia,Sweden,3,3,6,2,4,1,9,,
2017,semi-final-1,Azerbaijan,Albania,8,2,4,2,2,1,3,,
2017,semi-final-1,Azerbaijan,Armenia,17,17,17,17,17,17,17,,
2017,semi-final-1,Azerbaijan,Australia,9,4,3,5,4,4,2,,
2017,semi-final-1,Azerbaijan,Belgium,4,14,14,14,15,15,14,,
2017,semi-final-1,Azerbaijan,Cyprus,11,16,16,16,16,16,16,,
2017,semi-final-1,Azerbaijan,Czechia,14,7,6,9,7,7,6,,
2017,semi-final-1,Azerbaijan,Finland,16,11,11,11,10,11,10,,
2017,semi-final-1,Azerbaijan,Georgia,1,5,5,6,3,6,5,,
2017,semi-final-1,Azerbaijan,Greece,13,15,15,15,14,14,15,,
2017,semi-final-1,Azerbaijan,Iceland,12,9,10,7,8,8,9,,
2017,semi-final-1,Azerbaijan,Latvia,7,10,9,10,11,10,11,,
2017,semi-final-1,Azerbaijan,Moldova,2,6,7,8,6,5,7,,
2017,semi-final-1,Azerbaijan,Montenegro,6,3,2,3,5,3,4,,
2017,semi-final-1,Azerbaijan,Poland,10,8,8,4,9,9,8,,
2017,semi-final-1,Azerbaijan,Portugal,3,1,1,1,1,2,1,,
2017,semi-final-1,Azerbaijan,Slovenia,15,12,13,12,12,12,12,,
2017,semi-final-1,Azerbaijan,Sweden,5,13,12,13,13,13,13,,
2017,semi-final-1,Belgium,Albania,12,14,17,17,13,14,3,,
2017,semi-final-1,Belgium,Armenia,4,13,10,10,17,12,12,,
2017,semi-final-1,Belgium,Australia,10,2,3,5,1,4,2,,
2017,semi-final-1,Belgium,Azerbaijan,15,6,4,1,7,2,16,,
2017,semi-final-1,Belgium,Cyprus,7,3,5,4,5,3,6,,
2017,semi-final-1,Belgium,Czechia,13,5,7,3,3,8,8,,
2017,semi-final-1,Belgium,Finland,8,11,16,11,8,11,10,,
2017,semi-final-1,Belgium,Georgia,16,8,11,9,10,9,4,,
2017,semi-final-1,Belgium,Greece,5,12,14,12,16,10,9,,
2017,semi-final-1,Belgium,Iceland,11,9,8,8,9,7,13,,
2017,semi-final-1,Belgium,Latvia,17,16,15,16,11,17,14,,
2017,semi-final-1,Belgium,Moldova,2,10,9,14,6,15,7,,
2017,semi-final-1,Belgium,Montenegro,14,17,12,15,14,16,17,,
2017,semi-final-1,Belgium,Poland,3,7,6,7,12,5,5,,
2017,semi-final-1,Belgium,Portugal,1,4,2,6,4,6,11,,
2017,semi-final-1,Belgium,Slovenia,9,15,13,13,15,13,15,,
2017,semi-final-1,Belgium,Sweden,6,1,1,2,2,1,1,,
2017,semi-final-1,Cyprus,Albania,17,16,17,16,15,16,16,,
2017,semi-final-1,Cyprus,Armenia,3,6,10,6,7,6,5,,
2017,semi-final-1,Cyprus,Australia,9,4,8,8,6,3,2,,
2017,semi-final-1,Cyprus,Azerbaijan,2,7,12,9,4,5,7,,
2017,semi-final-1,Cyprus,Belgium,7,8,3,10,10,9,9,,
2017,semi-final-1,Cyprus,Czechia,15,10,9,13,13,8,8,,
2017,semi-final-1,Cyprus,Finland,12,5,4,7,5,10,4,,
2017,semi-final-1,Cyprus,Georgia,10,14,6,14,12,17,14,,
2017,semi-final-1,Cyprus,Greece,1,1,2,1,2,1,6,,
2017,semi-final-1,Cyprus,Iceland,13,11,7,15,9,12,10,,
2017,semi-final-1,Cyprus,Latvia,11,15,11,12,11,15,15,,
2017,semi-final-1,Cyprus,Moldova,4,12,15,4,16,11,11,,
2017,semi-final-1,Cyprus,Montenegro,16,17,16,17,17,13,17,,
2017,semi-final-1,Cyprus,Poland,8,9,13,11,8,4,12,,
2017,semi-final-1,Cyprus,Portugal,5,2,1,3,1,7,1,,
2017,semi-final-1,Cyprus,Slovenia,14,13,14,5,14,14,13,,
2017,semi-final-1,Cyprus,Sweden,6,3,5,2,3,2,3,,
2017,semi-final-1,Czechia,Albania,15,16,13,16,14,15,13,,
2017,semi-final-1,Czechia,Armenia,6,15,12,13,12,11,15,,
2017,semi-final-1,Czechia,Australia,12,1,1,3,1,3,1,,
2017,semi-final-1,Czechia,Azerbaijan,1,7,16,6,8,6,7,,
2017,semi-final-1,Czechia,Belgium,5,8,14,11,6,8,10,,
2017,semi-final-1,Czechia,Cyprus,7,6,3,15,4,7,12,,
2017,semi-final-1,Czechia,Finland,8,10,11,12,11,9,8,,
2017,semi-final-1,Czechia,Georgia,16,14,9,17,13,14,9,,
2017,semi-final-1,Czechia,Greece,11,12,17,10,10,5,14,,
2017,semi-final-1,Czechia,Iceland,13,11,6,8,17,13,11,,
2017,semi-final-1,Czechia,Latvia,14,17,10,14,16,17,16,,
2017,semi-final-1,Czechia,Moldova,2,5,5,5,9,10,5,,
2017,semi-final-1,Czechia,Montenegro,17,9,15,7,7,16,6,,
2017,semi-final-1,Czechia,Poland,3,3,4,4,5,2,2,,
2017,semi-final-1,Czechia,Portugal,4,4,8,2,3,4,4,,
2017,semi-final-1,Czechia,Slovenia,10,13,7,9,15,12,17,,
2017,semi-final-1,Czechia,Sweden,9,2,2,1,2,1,3,,
2017,semi-final-1,Finland,Albania,16,16,16,13,12,17,11,,
2017,semi-final-1,Finland,Armenia,7,7,8,5,8,9,10,,
2017,semi-final-1,Finland,Australia,12,3,4,4,6,1,2,,
2017,semi-final-1,Finland,Azerbaijan,14,13,11,8,14,15,13,,
2017,semi-final-1,Finland,Belgium,2,11,12,10,10,16,3,,
2017,semi-final-1,Finland,Cyprus,5,4,7,3,4,4,9,,
2017,semi-final-1,Finland,Czechia,13,12,9,12,16,11,7,,
2017,semi-final-1,Finland,Georgia,17,8,13,7,3,6,14,,
2017,semi-final-1,Finland,Greece,15,14,15,14,9,12,16,,
2017,semi-final-1,Finland,Iceland,6,6,6,6,13,10,4,,
2017,semi-final-1,Finland,Latvia,10,15,17,17,15,7,12,,
2017,semi-final-1,Finland,Moldova,3,5,3,9,5,5,17,,
2017,semi-final-1,Finland,Montenegro,8,17,14,16,17,14,15,,
2017,semi-final-1,Finland,Poland,11,9,10,11,2,13,8,,
2017,semi-final-1,Finland,Portugal,1,2,1,2,7,3,1,,
2017,semi-final-1,Finland,Slovenia,9,10,5,15,11,8,6,,
2017,semi-final-1,Finland,Sweden,4,1,2,1,1,2,5,,
2017,semi-final-1,Georgia,Albania,16,17,14,17,17,15,17,,
2017,semi-final-1,Georgia,Armenia,2,4,10,4,3,4,11,,
2017,semi-final-1,Georgia,Australia,12,5,9,3,12,3,9,,
2017,semi-final-1,Georgia,Azerbaijan,1,2,6,2,4,2,1,,
2017,semi-final-1,Georgia,Belgium,6,13,8,15,16,14,3,,
2017,semi-final-1,Georgia,Cyprus,4,6,13,9,7,5,2,,
2017,semi-final-1,Georgia,Czechia,17,10,5,11,14,7,12,,
2017,semi-final-1,Georgia,Finland,11,11,11,5,15,13,6,,
2017,semi-final-1,Georgia,Greece,9,15,16,8,13,17,7,,
2017,semi-final-1,Georgia,Iceland,10,9,7,12,9,8,10,,
2017,semi-final-1,Georgia,Latvia,15,16,15,13,8,11,16,,
2017,semi-final-1,Georgia,Moldova,5,8,12,6,5,9,14,,
2017,semi-final-1,Georgia,Montenegro,14,14,3,16,11,16,15,,
2017,semi-final-1,Georgia,Poland,8,12,17,10,10,10,8,,
2017,semi-final-1,Georgia,Portugal,3,1,1,1,1,1,4,,
2017,semi-final-1,Georgia,Slovenia,13,7,4,14,2,6,13,,
2017,semi-final-1,Georgia,Sweden,7,3,2,7,6,12,5,,
2017,semi-final-1,Greece,Albania,6,2,4,6,5,3,5,,
2017,semi-final-1,Greece,Armenia,3,1,1,7,3,2,3,,
2017,semi-final-1,Greece,Australia,13,11,11,9,11,5,11,,
2017,semi-final-1,Greece,Azerbaijan,11,3,7,2,7,4,4,,
2017,semi-final-1,Greece,Belgium,7,10,2,17,2,11,14,,
2017,semi-final-1,Greece,Cyprus,1,5,15,3,4,7,2,,
2017,semi-final-1,Greece,Czechia,17,15,14,13,15,13,17,,
2017,semi-final-1,Greece,Finland,10,13,8,14,13,10,10,,
2017,semi-final-1,Greece,Georgia,5,7,6,8,9,9,8,,
2017,semi-final-1,Greece,Iceland,14,17,17,15,17,17,16,,
2017,semi-final-1,Greece,Latvia,15,12,10,4,14,12,9,,
2017,semi-final-1,Greece,Moldova,4,8,5,12,8,8,7,,
2017,semi-final-1,Greece,Montenegro,16,4,3,5,6,6,6,,
2017,semi-final-1,Greece,Poland,9,14,9,10,10,15,13,,
2017,semi-final-1,Greece,Portugal,2,6,12,11,1,14,1,,
2017,semi-final-1,Greece,Slovenia,12,16,13,16,16,16,15,,
2017,semi-final-1,Greece,Sweden,8,9,16,1,12,1,12,,
2017,semi-final-1,Iceland,Albania,15,14,8,16,11,15,13,,
2017,semi-final-1,Iceland,Armenia,12,13,15,4,9,14,14,,
2017,semi-final-1,Iceland,Australia,5,2,5,2,3,2,7,,
2017,semi-final-1,Iceland,Azerbaijan,14,5,6,10,5,10,2,,
2017,semi-final-1,Iceland,Belgium,4,9,9,12,4,12,6,,
2017,semi-final-1,Iceland,Cyprus,7,7,7,7,6,7,10,,
2017,semi-final-1,Iceland,Czechia,13,6,2,14,12,3,4,,
2017,semi-final-1,Iceland,Finland,8,8,11,11,2,11,8,,
2017,semi-final-1,Iceland,Georgia,16,4,4,6,10,5,3,,
2017,semi-final-1,Iceland,Greece,11,10,13,8,7,8,9,,
2017,semi-final-1,Iceland,Latvia,10,17,17,15,16,16,17,,
2017,semi-final-1,Iceland,Moldova,3,11,10,9,13,6,12,,
2017,semi-final-1,Iceland,Montenegro,9,16,16,13,17,17,16,,
2017,semi-final-1,Iceland,Poland,6,12,14,3,14,9,11,,
2017,semi-final-1,Iceland,Portugal,1,1,1,1,1,1,1,,
2017,semi-final-1,Iceland,Slovenia,17,15,12,17,15,13,15,,
2017,semi-final-1,Iceland,Sweden,2,3,3,5,8,4,5,,
2017,semi-final-1,Italy,Albania,4,3,2,4,9,5,1,,
2017,semi-final-1,Italy,Armenia,12,5,4,10,5,1,6,,
2017,semi-final-1,Italy,Australia,15,10,13,9,6,14,11,,
2017,semi-final-1,Italy,Azerbaijan,17,1,1,3,4,3,2,,
2017,semi-final-1,Italy,Belgium,5,6,5,2,3,4,13,,
2017,semi-final-1,Italy,Cyprus,8,8,10,8,7,10,4,,
2017,semi-final-1,Italy,Czechia,18,15,18,13,12,16,10,,
2017,semi-final-1,Italy,Finland,11,12,12,14,11,13,12,,
2017,semi-final-1,Italy,Georgia,9,9,7,5,14,15,8,,
2017,semi-final-1,Italy,Greece,7,11,8,12,17,9,15,,
2017,semi-final-1,Italy,Iceland,13,16,11,16,15,11,16,,
2017,semi-final-1,Italy,Latvia,16,17,17,17,13,18,17,,
2017,semi-final-1,Italy,Moldova,1,4,6,6,8,2,3,,
2017,semi-final-1,Italy,Montenegro,6,14,14,15,10,7,18,,
2017,semi-final-1,Italy,Poland,3,13,15,11,16,12,9,,
2017,semi-final-1,Italy,Portugal,2,7,9,7,1,8,7,,
2017,semi-final-1,Italy,Slovenia,14,18,16,18,18,17,14,,
2017,semi-final-1,Italy,Sweden,10,2,3,1,2,6,5,,
2017,semi-final-1,Latvia,Albania,17,17,16,17,17,17,16,,
2017,semi-final-1,Latvia,Armenia,10,7,11,4,7,7,7,,
2017,semi-final-1,Latvia,Australia,12,2,6,3,2,3,2,,
2017,semi-final-1,Latvia,Azerbaijan,9,10,12,7,15,12,4,,
2017,semi-final-1,Latvia,Belgium,2,6,2,9,13,5,5,,
2017,semi-final-1,Latvia,Cyprus,5,15,15,15,12,10,13,,
2017,semi-final-1,Latvia,Czechia,14,4,4,2,3,8,10,,
2017,semi-final-1,Latvia,Finland,6,11,3,10,14,15,8,,
2017,semi-final-1,Latvia,Georgia,13,12,10,12,11,11,11,,
2017,semi-final-1,Latvia,Greece,15,13,9,13,9,13,15,,
2017,semi-final-1,Latvia,Iceland,7,3,5,5,5,2,6,,
2017,semi-final-1,Latvia,Moldova,3,5,7,8,4,6,3,,
2017,semi-final-1,Latvia,Montenegro,16,16,17,16,16,16,17,,
2017,semi-final-1,Latvia,Poland,8,8,8,11,8,9,9,,
2017,semi-final-1,Latvia,Portugal,1,1,1,1,1,1,1,,
2017,semi-final-1,Latvia,Slovenia,11,14,14,14,6,14,14,,
2017,semi-final-1,Latvia,Sweden,4,9,13,6,10,4,12,,
2017,semi-final-1,Moldova,Albania,2,13,11,16,10,6,17,,
2017,semi-final-1,Moldova,Armenia,7,2,5,2,2,4,4,,
2017,semi-final-1,Moldova,Australia,15,5,7,7,5,7,3,,
2017,semi-final-1,Moldova,Azerbaijan,1,7,15,3,6,9,12,,
2017,semi-final-1,Moldova,Belgium,12,12,14,6,13,12,15,,
2017,semi-final-1,Moldova,Cyprus,4,15,13,15,14,15,6,,
2017,semi-final-1,Moldova,Czechia,17,14,6,14,15,11,14,,
2017,semi-final-1,Moldova,Finland,16,8,12,4,7,14,10,,
2017,semi-final-1,Moldova,Georgia,9,6,3,10,8,2,9,,
2017,semi-final-1,Moldova,Greece,11,4,4,5,4,5,8,,
2017,semi-final-1,Moldova,Iceland,14,9,8,9,11,10,13,,
2017,semi-final-1,Moldova,Latvia,6,16,9,11,17,16,11,,
2017,semi-final-1,Moldova,Montenegro,3,17,17,17,16,17,16,,
2017,semi-final-1,Moldova,Poland,8,10,10,12,9,13,7,,
2017,semi-final-1,Moldova,Portugal,5,1,1,1,1,1,1,,
2017,semi-final-1,Moldova,Slovenia,13,11,16,13,12,8,5,,
2017,semi-final-1,Moldova,Sweden,10,3,2,8,3,3,2,,
2017,semi-final-1,Montenegro,Albania,1,2,1,8,1,7,10,,
2017,semi-final-1,Montenegro,Armenia,14,3,11,4,4,12,3,,
2017,semi-final-1,Montenegro,Australia,10,8,10,1,17,10,2,,
2017,semi-final-1,Montenegro,Azerbaijan,5,4,4,11,11,5,5,,
2017,semi-final-1,Montenegro,Belgium,9,13,14,14,7,4,15,,
2017,semi-final-1,Montenegro,Cyprus,6,14,3,16,12,11,14,,
2017,semi-final-1,Montenegro,Czechia,15,9,5,13,3,15,11,,
2017,semi-final-1,Montenegro,Finland,17,17,16,15,5,17,16,,
2017,semi-final-1,Montenegro,Georgia,16,12,15,10,14,3,8,,
2017,semi-final-1,Montenegro,Greece,7,1,8,5,8,1,1,,
2017,semi-final-1,Montenegro,Iceland,11,11,7,17,10,2,13,,
2017,semi-final-1,Montenegro,Latvia,12,15,6,12,6,16,17,,
2017,semi-final-1,Montenegro,Moldova,2,6,12,7,9,6,4,,
2017,semi-final-1,Montenegro,Poland,13,16,17,9,13,13,9,,
2017,semi-final-1,Montenegro,Portugal,4,7,2,6,15,9,7,,
2017,semi-final-1,Montenegro,Slovenia,3,10,9,3,16,8,12,,
2017,semi-final-1,Montenegro,Sweden,8,5,13,2,2,14,6,,
2017,semi-final-1,Poland,Albania,17,15,15,10,15,16,13,,
2017,semi-final-1,Poland,Armenia,5,5,5,5,6,12,3,,
2017,semi-final-1,Poland,Australia,13,3,9,3,4,3,1,,
2017,semi-final-1,Poland,Azerbaijan,12,11,11,12,14,6,6,,
2017,semi-final-1,Poland,Belgium,3,4,3,1,9,4,9,,
2017,semi-final-1,Poland,Cyprus,4,12,8,8,13,15,8,,
2017,semi-final-1,Poland,Czechia,11,8,14,7,7,5,12,,
2017,semi-final-1,Poland,Finland,7,10,10,11,11,11,4,,
2017,semi-final-1,Poland,Georgia,16,2,1,6,1,1,5,,
2017,semi-final-1,Poland,Greece,9,9,2,14,10,10,11,,
2017,semi-final-1,Poland,Iceland,10,14,12,13,8,13,7,,
2017,semi-final-1,Poland,Latvia,15,16,16,17,16,14,14,,
